NIIN,PLANT,COND CODE,QTY,COG,IM Name,LRC
016495081,SDA-DLA DISTRIBUTION ALBANY,A,18,7S,MICHELE HARRIS,BC1
016143521,SDA-DLA DISTRIBUTION ALBANY,H,1,7S,KATHERINE L CHILDERS,BG2
015943335,BK5-U S ARMY DEPOT LETTERKENNY,M,20,7S,BRIDGETT SHEALY,BH4
015548564,MAB-MARINE CORPS LOGISTICS BASE,H,7,9F,NO IM ASSIGNED,NO LRC
015789775,MAB-MARINE CORPS LOGISTICS BASE,D,97,7S,MICHELE HARRIS,BC2
014584974,MG4-MARINE DEPOT MAINTENANCE COMMA,F,4,7R,NO IM ASSIGNED,NO LRC
015709746,MUY-TRAFFIC MANAGEMENT OFFICER,A,45,7S,MICHELE HARRIS,BC1
014838476,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BG3
016753467,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,MICHELE HARRIS,BA1
015904871,SDA-DLA DISTRIBUTION ALBANY,A,30,7S,JESSE ESPINOZA,BM1
016449881,P64-NSWC CRANE,F,9,7S,DENE BRASWELL,BB6
016191577,SDA-DLA DISTRIBUTION ALBANY,A,7,7S,ANDREW PICKENS,BE1
015842758,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,ANDREW PICKENS,BE1
016471401,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,ANDREW PICKENS,BE1
016473113,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,ANDREW PICKENS,BE1
016475555,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,ANDREW PICKENS,BE1
015392807,LN1-RAYTHEON COMPANY,F,1,7S,JESSE ESPINOZA,BM3
016662560,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,KATHERINE L CHILDERS,BJ3
016887744,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,DENE BRASWELL,BB6
016219266,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,BRIDGETT SHEALY,BH1
015817287,BY6-W1A8 DLA DIST-TOBYANNA,F,1021,7S,MICHELE HARRIS,BC1
015919807,MG4-MARINE DEPOT MAINTENANCE COMMA,F,1,7S,ROOSEVELT KEARNEY,BK2
016208076,SDA-DLA DISTRIBUTION ALBANY,F,17,7S,ROOSEVELT KEARNEY,BD2
016104830,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,KATHERINE L CHILDERS,BJ1
011954844,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,JESSE ESPINOZA,BA3
015050814,SDA-DLA DISTRIBUTION ALBANY,A,59,7H,NO IM ASSIGNED,NO LRC
014836103,SG2-DLA DISTRIBUTION BARTSOW,A,6,7S,ANDREW PICKENS,BE2
015384375,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,ROOSEVELT KEARNEY,BK1
014146821,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,BRIDGETT SHEALY,BH1
014870973,MAB-MARINE CORPS LOGISTICS BASE,D,538,7S,MICHELE HARRIS,BC2
015627515,SDA-DLA DISTRIBUTION ALBANY,F,2,7G,NO IM ASSIGNED,NO LRC
200051808,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,ANDREW PICKENS,BE1
014703108,MUY-TRAFFIC MANAGEMENT OFFICER,F,3,7S,BRIDGETT SHEALY,BH1
200062297,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,ANDREW PICKENS,BE1
011433488,AN5-W1A8 DLA DISTRIBUTION,F,1,7S,JESSE ESPINOZA,BA4
015924787,SDA-DLA DISTRIBUTION ALBANY,A,21,7S,BRIDGETT SHEALY,BH1
014925302,SDA-DLA DISTRIBUTION ALBANY,F,6,7S,ROOSEVELT KEARNEY,BD2
011417398,SDA-DLA DISTRIBUTION ALBANY,F,7,7S,JESSE ESPINOZA,BA4
016581743,SDA-DLA DISTRIBUTION ALBANY,F,13,7S,ROOSEVELT KEARNEY,BD2
015847861,SDA-DLA DISTRIBUTION ALBANY,F,9,7S,BRIDGETT SHEALY,BH4
015536111,SDA-DLA DISTRIBUTION ALBANY,J,1,7S,BRIDGETT SHEALY,BH1
016041334,SG2-DLA DISTRIBUTION BARTSOW,F,1,7S,ANDREW PICKENS,BE2
016595648,BY6-W1A8 DLA DIST-TOBYANNA,F,3,7S,DENE BRASWELL,BB5
015920141,SDA-DLA DISTRIBUTION ALBANY,K,2,7S,JESSE ESPINOZA,BM4
011435753,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,JESSE ESPINOZA,BA4
015740714,SDA-DLA DISTRIBUTION ALBANY,F,6,7S,ANDREW PICKENS,BE1
015805471,BY6-W1A8 DLA DIST-TOBYANNA,F,2,7S,MICHELE HARRIS,BC1
015158264,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,ANDREW PICKENS,BE2
200056565,SDA-DLA DISTRIBUTION ALBANY,A,13,7S,ANDREW PICKENS,BE1
011437683,SDA-DLA DISTRIBUTION ALBANY,F,12,7S,JESSE ESPINOZA,BA4
015206454,SDA-DLA DISTRIBUTION ALBANY,H,4,7S,JESSE ESPINOZA,BM4
014569453,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,MICHELE HARRIS,BC1
011872287,SDA-DLA DISTRIBUTION ALBANY,A,9,7S,ROOSEVELT KEARNEY,BD1
011406030,SDA-DLA DISTRIBUTION ALBANY,F,4,7S,JESSE ESPINOZA,BA4
016210050,SDA-DLA DISTRIBUTION ALBANY,F,8,7S,ROOSEVELT KEARNEY,BD2
014584974,SDA-DLA DISTRIBUTION ALBANY,F,1,7R,NO IM ASSIGNED,NO LRC
015050814,SDA-DLA DISTRIBUTION ALBANY,F,9,7H,NO IM ASSIGNED,NO LRC
200062259,SDA-DLA DISTRIBUTION ALBANY,A,11,7S,ANDREW PICKENS,BE1
016059967,SDA-DLA DISTRIBUTION ALBANY,F,4,7G,DENE BRASWELL,BB6
016708721,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,MICHELE HARRIS,BC3
015853683,SG2-DLA DISTRIBUTION BARTSOW,F,1,7S,KATHERINE L CHILDERS,BJ1
015555445,SDF-DLA DISTRIBUTION NORFOLK VA,F,1,7S,JESSE ESPINOZA,BM1
015044068,SDA-DLA DISTRIBUTION ALBANY,J,11,7S,JESSE ESPINOZA,BA3
015644042,SDA-DLA DISTRIBUTION ALBANY,F,26,7S,MICHELE HARRIS,BC1
016901886,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,MICHELE HARRIS,BC3
015589422,SG2-DLA DISTRIBUTION BARTSOW,A,9,7S,ANDREW PICKENS,BE1
010276954,SG2-DLA DISTRIBUTION BARTSOW,A,1,7S,DENE BRASWELL,BB1
016594495,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,DENE BRASWELL,BB6
015525616,SG2-DLA DISTRIBUTION BARTSOW,A,17,7S,MICHELE HARRIS,BA1
150266569,SG2-DLA DISTRIBUTION BARTSOW,A,1,7S,BRIDGETT SHEALY,BL5
015525616,SG2-DLA DISTRIBUTION BARTSOW,K,3,7S,MICHELE HARRIS,BA1
015709746,SG2-DLA DISTRIBUTION BARTSOW,H,194,7S,MICHELE HARRIS,BC1
016205708,SDA-DLA DISTRIBUTION ALBANY,F,10,7S,ROOSEVELT KEARNEY,BD2
014864971,BY6-W1A8 DLA DIST-TOBYANNA,J,1,7S,MICHELE HARRIS,BC1
015057751,SDA-DLA DISTRIBUTION ALBANY,F,192,7S,MICHELE HARRIS,BC3
011429222,SDA-DLA DISTRIBUTION ALBANY,A,7,7S,JESSE ESPINOZA,BA4
992979085,MUY-TRAFFIC MANAGEMENT OFFICER,F,1,7S,ANDREW PICKENS,BE2
015702779,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,BRIDGETT SHEALY,BH4
016487157,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,ANDREW PICKENS,BE1
200012789,SDA-DLA DISTRIBUTION ALBANY,K,1,7S,ANDREW PICKENS,BE1
016598395,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,KATHERINE L CHILDERS,BJ2
015531937,SG2-DLA DISTRIBUTION BARTSOW,F,1,7S,MICHELE HARRIS,BC1
014870973,BY6-W1A8 DLA DIST-TOBYANNA,F,155,7S,MICHELE HARRIS,BC2
015190758,AQ5-W1A8 DLA DIST SAN JOAQUIN,A,1,7S,DENE BRASWELL,BB6
015821343,BY6-W1A8 DLA DIST-TOBYANNA,F,288,7S,KATHERINE L CHILDERS,BG3
015044066,"LC7-HARRIS CORP, RFCD",A,3,7S,MICHELE HARRIS,BC2
016235349,BY6-W1A8 DLA DIST-TOBYANNA,F,1,7S,DENE BRASWELL,BB6
011426789,SDA-DLA DISTRIBUTION ALBANY,K,4,7S,JESSE ESPINOZA,BA4
011418617,MG4-MARINE DEPOT MAINTENANCE COMMA,A,1,7S,BRIDGETT SHEALY,BH1
016058816,SDA-DLA DISTRIBUTION ALBANY,F,9,7S,MICHELE HARRIS,BA1
016313780,SDA-DLA DISTRIBUTION ALBANY,A,5,7S,ROOSEVELT KEARNEY,BK2
011138312,SDA-DLA DISTRIBUTION ALBANY,K,2,7S,BRIDGETT SHEALY,BH1
150266564,SDA-DLA DISTRIBUTION ALBANY,H,2,7S,BRIDGETT SHEALY,BL5
011601106,SDA-DLA DISTRIBUTION ALBANY,F,9,7S,JESSE ESPINOZA,BA4
016650824,MAB-MARINE CORPS LOGISTICS BASE,F,21,7S,MICHELE HARRIS,BC2
011418139,SDA-DLA DISTRIBUTION ALBANY,F,10,7S,JESSE ESPINOZA,BA4
150266563,SG2-DLA DISTRIBUTION BARTSOW,A,3,7S,BRIDGETT SHEALY,BL5
014615454,SDA-DLA DISTRIBUTION ALBANY,A,27,7S,JESSE ESPINOZA,BA3
015680408,BK5-U S ARMY DEPOT LETTERKENNY,A,6,7S,KATHERINE L CHILDERS,BG2
016471687,MG4-MARINE DEPOT MAINTENANCE COMMA,A,1,7S,ANDREW PICKENS,BE1
015653872,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,MICHELE HARRIS,BC1
012018299,SDA-DLA DISTRIBUTION ALBANY,J,3,7S,DENE BRASWELL,BF1
015461330,MG4-MARINE DEPOT MAINTENANCE COMMA,A,1,7S,JESSE ESPINOZA,BA4
016663140,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,MICHELE HARRIS,BA1
992261060,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BG2
016884874,SDA-DLA DISTRIBUTION ALBANY,J,2,7S,MICHELE HARRIS,BC1
150266568,SG2-DLA DISTRIBUTION BARTSOW,A,15,7S,BRIDGETT SHEALY,BL5
016209209,SDA-DLA DISTRIBUTION ALBANY,A,16,7S,ROOSEVELT KEARNEY,BD2
016615163,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,MICHELE HARRIS,BA1
015066613,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BG2
011807511,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,JESSE ESPINOZA,BA4
016592771,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,DENE BRASWELL,BB6
015816955,SDA-DLA DISTRIBUTION ALBANY,H,2,7S,ANDREW PICKENS,BE1
015448296,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,MICHELE HARRIS,BA1
011661934,SDA-DLA DISTRIBUTION ALBANY,F,5,7S,ANDREW PICKENS,BE1
015392807,SG2-DLA DISTRIBUTION BARTSOW,F,9,7S,JESSE ESPINOZA,BM3
016489497,SDA-DLA DISTRIBUTION ALBANY,A,95,7S,JESSE ESPINOZA,BA3
200051807,SDA-DLA DISTRIBUTION ALBANY,A,10,7S,ANDREW PICKENS,BE1
016884874,SDA-DLA DISTRIBUTION ALBANY,C,1,7S,MICHELE HARRIS,BC1
014864973,BY6-W1A8 DLA DIST-TOBYANNA,P,5,7S,MICHELE HARRIS,BC2
015980779,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,MICHELE HARRIS,BA1
016706990,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,KATHERINE L CHILDERS,BJ1
015660376,SG2-DLA DISTRIBUTION BARTSOW,F,1,7S,KATHERINE L CHILDERS,BJ1
015789961,SDA-DLA DISTRIBUTION ALBANY,F,12,7S,MICHELE HARRIS,BA1
015067585,SDA-DLA DISTRIBUTION ALBANY,F,5,7S,JESSE ESPINOZA,BA3
004906207,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,BRIDGETT SHEALY,BH1
015660958,SDA-DLA DISTRIBUTION ALBANY,F,234,7S,ANDREW PICKENS,BE1
015795012,SG2-DLA DISTRIBUTION BARTSOW,F,3,7S,JESSE ESPINOZA,BM4
015633271,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BJ2
015461330,SDA-DLA DISTRIBUTION ALBANY,F,7,7S,JESSE ESPINOZA,BA4
016901886,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,MICHELE HARRIS,BC3
015848748,SDA-DLA DISTRIBUTION ALBANY,K,1,7S,MICHELE HARRIS,BC3
015980829,SDA-DLA DISTRIBUTION ALBANY,F,8,7S,MICHELE HARRIS,BA1
016229604,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,MICHELE HARRIS,BA1
015740696,SDA-DLA DISTRIBUTION ALBANY,H,10,7S,ANDREW PICKENS,BE1
011419018,SDA-DLA DISTRIBUTION ALBANY,F,5,7S,JESSE ESPINOZA,BA4
150266583,SG2-DLA DISTRIBUTION BARTSOW,K,3,7S,BRIDGETT SHEALY,BL5
016599595,AN5-W1A8 DLA DISTRIBUTION,F,5,7S,MICHELE HARRIS,BA1
014926462,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,ROOSEVELT KEARNEY,BD2
014870976,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,JESSE ESPINOZA,BA3
014998669,SDA-DLA DISTRIBUTION ALBANY,A,96,7S,MICHELE HARRIS,BC1
015306014,SDA-DLA DISTRIBUTION ALBANY,F,20,7S,MICHELE HARRIS,BC1
016593676,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,DENE BRASWELL,BB6
016226419,SDA-DLA DISTRIBUTION ALBANY,H,1,7S,MICHELE HARRIS,BA1
016593007,SDA-DLA DISTRIBUTION ALBANY,A,9,7S,DENE BRASWELL,BB6
016179895,SDA-DLA DISTRIBUTION ALBANY,F,6,7S,ANDREW PICKENS,BE1
015981568,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,MICHELE HARRIS,BA1
016616649,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,MICHELE HARRIS,BA1
004906207,SDA-DLA DISTRIBUTION ALBANY,A,43,7S,BRIDGETT SHEALY,BH1
016663140,SDA-DLA DISTRIBUTION ALBANY,H,3,7S,MICHELE HARRIS,BA1
150266577,SG2-DLA DISTRIBUTION BARTSOW,K,1,7S,BRIDGETT SHEALY,BL5
016435173,SDA-DLA DISTRIBUTION ALBANY,A,14,7S,BRIDGETT SHEALY,BH1
014926451,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,ROOSEVELT KEARNEY,BD2
011428142,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,JESSE ESPINOZA,BA4
011419016,SDA-DLA DISTRIBUTION ALBANY,A,7,7S,JESSE ESPINOZA,BA4
015981568,SDA-DLA DISTRIBUTION ALBANY,J,1,7S,MICHELE HARRIS,BA1
011426788,SDA-DLA DISTRIBUTION ALBANY,A,5,7S,JESSE ESPINOZA,BA4
150271547,SG2-DLA DISTRIBUTION BARTSOW,A,1,7S,BRIDGETT SHEALY,BL5
150266574,SG2-DLA DISTRIBUTION BARTSOW,K,1,7S,BRIDGETT SHEALY,BL5
150266567,SG2-DLA DISTRIBUTION BARTSOW,K,1,7S,BRIDGETT SHEALY,BH1
150266567,SG2-DLA DISTRIBUTION BARTSOW,A,14,7S,BRIDGETT SHEALY,BH1
014175217,LN1-RAYTHEON COMPANY,A,1,7S,JESSE ESPINOZA,BA3
015943319,BY6-W1A8 DLA DIST-TOBYANNA,P,29,7S,MICHELE HARRIS,BC2
150270889,SG2-DLA DISTRIBUTION BARTSOW,A,6,7S,BRIDGETT SHEALY,BH1
016471686,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,ANDREW PICKENS,BE1
016594496,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,DENE BRASWELL,BB6
015593985,BY6-W1A8 DLA DIST-TOBYANNA,P,1,7S,MICHELE HARRIS,BC2
012589660,SDA-DLA DISTRIBUTION ALBANY,A,57,7S,BRIDGETT SHEALY,BH1
015589972,SDA-DLA DISTRIBUTION ALBANY,F,56,7S,MICHELE HARRIS,BC1
015852735,BY6-W1A8 DLA DIST-TOBYANNA,K,1,7S,MICHELE HARRIS,BC2
015209967,BY6-W1A8 DLA DIST-TOBYANNA,P,2,7S,MICHELE HARRIS,BC2
016650824,BY6-W1A8 DLA DIST-TOBYANNA,K,2,7S,MICHELE HARRIS,BC2
015593985,MAB-MARINE CORPS LOGISTICS BASE,P,3,7S,MICHELE HARRIS,BC2
014723051,SDA-DLA DISTRIBUTION ALBANY,A,27,7S,BRIDGETT SHEALY,BH1
016469241,SDA-DLA DISTRIBUTION ALBANY,A,19,7S,MICHELE HARRIS,BA1
011426790,SDA-DLA DISTRIBUTION ALBANY,A,12,7S,JESSE ESPINOZA,BA4
015487056,SDA-DLA DISTRIBUTION ALBANY,K,37,7S,JESSE ESPINOZA,BA3
015683887,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ROOSEVELT KEARNEY,BD1
015073574,SDA-DLA DISTRIBUTION ALBANY,A,138,7S,JESSE ESPINOZA,BA3
014712356,SDA-DLA DISTRIBUTION ALBANY,H,5,7S,DENE BRASWELL,BB4
014600494,SDA-DLA DISTRIBUTION ALBANY,H,6,7S,DENE BRASWELL,BB6
016194609,SDA-DLA DISTRIBUTION ALBANY,F,11,7S,MICHELE HARRIS,BC1
150270888,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,BRIDGETT SHEALY,BH1
015197548,BY6-W1A8 DLA DIST-TOBYANNA,F,1,7S,MICHELE HARRIS,BC1
010692638,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,MICHELE HARRIS,BC1
016494357,SDA-DLA DISTRIBUTION ALBANY,A,10,7S,JESSE ESPINOZA,BA3
016183390,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,KATHERINE L CHILDERS,BJ1
016650824,MAB-MARINE CORPS LOGISTICS BASE,P,1,7S,MICHELE HARRIS,BC2
015852735,BY6-W1A8 DLA DIST-TOBYANNA,P,136,7S,MICHELE HARRIS,BC2
016281970,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ROOSEVELT KEARNEY,BK1
016292449,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,KATHERINE L CHILDERS,BG2
016764848,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,KATHERINE L CHILDERS,BJ2
015891633,SG2-DLA DISTRIBUTION BARTSOW,H,1,7S,ROOSEVELT KEARNEY,BK2
015658920,MUY-TRAFFIC MANAGEMENT OFFICER,F,1,7S,ROOSEVELT KEARNEY,BD1
015674209,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ROOSEVELT KEARNEY,BD2
016647511,SG2-DLA DISTRIBUTION BARTSOW,F,4,7S,ANDREW PICKENS,BE2
014600271,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,JESSE ESPINOZA,BM1
015785321,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,MICHELE HARRIS,BA1
016311915,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,ROOSEVELT KEARNEY,BD1
014778172,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,ROOSEVELT KEARNEY,BD1
011411153,SDA-DLA DISTRIBUTION ALBANY,A,9,7S,JESSE ESPINOZA,BA4
015493286,SDN-,A,6,7S,MICHELE HARRIS,BC3
016533190,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,ROOSEVELT KEARNEY,BD2
015708653,LN1-RAYTHEON COMPANY,A,1,7S,ROOSEVELT KEARNEY,BD1
016764848,SDA-DLA DISTRIBUTION ALBANY,A,3,7S,KATHERINE L CHILDERS,BJ2
015708653,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,ROOSEVELT KEARNEY,BD1
015865355,SDA-DLA DISTRIBUTION ALBANY,F,38,7S,MICHELE HARRIS,BC3
016229603,SDA-DLA DISTRIBUTION ALBANY,A,25,7S,MICHELE HARRIS,BA1
011420838,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,JESSE ESPINOZA,BA4
014175219,SDA-DLA DISTRIBUTION ALBANY,A,72,7S,JESSE ESPINOZA,BA3
016313780,MG4-MARINE DEPOT MAINTENANCE COMMA,F,1,7S,ROOSEVELT KEARNEY,BK2
014863828,SDA-DLA DISTRIBUTION ALBANY,H,4,7S,MICHELE HARRIS,BC3
011420838,SDA-DLA DISTRIBUTION ALBANY,J,1,7S,JESSE ESPINOZA,BA4
016722186,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,KATHERINE L CHILDERS,BJ2
150266574,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,BRIDGETT SHEALY,BL5
016151897,SDA-DLA DISTRIBUTION ALBANY,A,113,7S,JESSE ESPINOZA,BA3
015891633,SG2-DLA DISTRIBUTION BARTSOW,K,1,7S,ROOSEVELT KEARNEY,BK2
016661418,SDA-DLA DISTRIBUTION ALBANY,H,1,7S,KATHERINE L CHILDERS,BJ1
014914623,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,BRIDGETT SHEALY,BH4
015013231,SDA-DLA DISTRIBUTION ALBANY,A,37,7S,JESSE ESPINOZA,BA3
016617075,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,MICHELE HARRIS,BA1
015891633,MUY-TRAFFIC MANAGEMENT OFFICER,F,1,7S,ROOSEVELT KEARNEY,BK2
011426721,SDA-DLA DISTRIBUTION ALBANY,A,12,7S,JESSE ESPINOZA,BA4
015541735,SDA-DLA DISTRIBUTION ALBANY,B,3,7S,BRIDGETT SHEALY,BH1
015541735,SDA-DLA DISTRIBUTION ALBANY,H,17,7S,BRIDGETT SHEALY,BH1
014998669,SDA-DLA DISTRIBUTION ALBANY,F,84,7S,MICHELE HARRIS,BC1
016617074,SDA-DLA DISTRIBUTION ALBANY,G,1,7S,MICHELE HARRIS,BA1
011250461,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,BRIDGETT SHEALY,BH1
016004718,SDA-DLA DISTRIBUTION ALBANY,G,4,7S,JESSE ESPINOZA,BA3
016240410,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,ROOSEVELT KEARNEY,BD1
016472803,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,MICHELE HARRIS,BA1
015376441,SDA-DLA DISTRIBUTION ALBANY,B,10,7S,ANDREW PICKENS,BE1
015427912,SDA-DLA DISTRIBUTION ALBANY,J,1,7S,JESSE ESPINOZA,BA3
016184602,SG2-DLA DISTRIBUTION BARTSOW,A,7,7S,ANDREW PICKENS,BE2
014723051,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,BRIDGETT SHEALY,BH1
015077394,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,ANDREW PICKENS,BE1
012579962,SG2-DLA DISTRIBUTION BARTSOW,K,2,7S,BRIDGETT SHEALY,BH1
014729112,SDA-DLA DISTRIBUTION ALBANY,A,1,7S,BRIDGETT SHEALY,BH4
016229813,SDA-DLA DISTRIBUTION ALBANY,J,1,7S,DENE BRASWELL,BB6
012926555,SDA-DLA DISTRIBUTION ALBANY,A,11,7S,JESSE ESPINOZA,BA3
016261643,MAB-MARINE CORPS LOGISTICS BASE,B,12,7S,ANDREW PICKENS,BE1
016228900,SDN-,F,3,7S,DENE BRASWELL,BB6
011607959,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,ANDREW PICKENS,BE1
016637523,SDA-DLA DISTRIBUTION ALBANY,J,1,7S,DENE BRASWELL,BB5
015593985,MAB-MARINE CORPS LOGISTICS BASE,A,224,7S,MICHELE HARRIS,BC2
015078769,SDA-DLA DISTRIBUTION ALBANY,A,41,7S,ANDREW PICKENS,BE1
016505894,SDA-DLA DISTRIBUTION ALBANY,A,11,7S,DENE BRASWELL,BB5
016299675,SDA-DLA DISTRIBUTION ALBANY,A,30,7S,MICHELE HARRIS,BA1
200051801,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,ANDREW PICKENS,BE1
015549530,BY6-W1A8 DLA DIST-TOBYANNA,P,999,7S,MICHELE HARRIS,BC2
011661934,SDA-DLA DISTRIBUTION ALBANY,A,10,7S,ANDREW PICKENS,BE1
016205398,SDA-DLA DISTRIBUTION ALBANY,A,11,7S,ROOSEVELT KEARNEY,BD2
015658920,SDA-DLA DISTRIBUTION ALBANY,A,4,7S,ROOSEVELT KEARNEY,BD1
015965048,SDA-DLA DISTRIBUTION ALBANY,F,8,7S,DENE BRASWELL,BB5
012843968,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,JESSE ESPINOZA,BA4
017013173,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,NO IM ASSIGNED,NO LRC
016617077,SDA-DLA DISTRIBUTION ALBANY,F,14,7S,MICHELE HARRIS,BA1
014703108,SDA-DLA DISTRIBUTION ALBANY,F,27,7S,BRIDGETT SHEALY,BH1
015640926,SDA-DLA DISTRIBUTION ALBANY,F,2,7S,MICHELE HARRIS,BA1
015549530,BY6-W1A8 DLA DIST-TOBYANNA,K,1,7S,MICHELE HARRIS,BC2
016927092,SDA-DLA DISTRIBUTION ALBANY,A,6,7S,MICHELE HARRIS,BA1
016296933,SDA-DLA DISTRIBUTION ALBANY,F,3,7S,ROOSEVELT KEARNEY,BK2
001960038,SDA-DLA DISTRIBUTION ALBANY,A,2,7S,BRIDGETT SHEALY,BH4
014745704,SDA-DLA DISTRIBUTION ALBANY,K,1,7S,JESSE ESPINOZA,BM3
011418140,SDA-DLA DISTRIBUTION ALBANY,K,1,7S,JESSE ESPINOZA,BA4
016210051,SDA-DLA DISTRIBUTION ALBANY,F,27,7S,ROOSEVELT KEARNEY,BD2
011428098,SDA-DLA DISTRIBUTION ALBANY,F,12,7S,JESSE ESPINOZA,BA4
014925598,SDA-DLA DISTRIBUTION ALBANY,F,9,7S,ROOSEVELT KEARNEY,BD2
014864971,BY6-W1A8 DLA DIST-TOBYANNA,H,1,7S,MICHELE HARRIS,BC1
011419020,SDA-DLA DISTRIBUTION ALBANY,A,10,7S,JESSE ESPINOZA,BA4
016238828,SDA-DLA DISTRIBUTION ALBANY,A,9,7S,DENE BRASWELL,BB1
150266561,SG2-DLA DISTRIBUTION BARTSOW,A,2,7S,BRIDGETT SHEALY,BH1
015987154,SDA-DLA DISTRIBUTION ALBANY,F,1,7S,JESSE ESPINOZA,BM4
015924339,SDA-DLA DISTRIBUTION ALBANY,A,23,7S,BRIDGETT SHEALY,BH1
016597768,SDA-DLA DISTRIBUTION ALBANY,F,11,7S,ROOSEVELT KEARNEY,BD1
016597768,SDA-DLA DISTRIBUTION ALBANY,K,1,7S,ROOSEVELT KEARNEY,BD1
011446312,SDA-DLA DISTRIBUTION ALBANY,A,8,7S,JESSE ESPINOZA,BA4
015152495,SDA-DLA DISTRIBUTION ALBANY,K,2,7S,JESSE ESPINOZA,BM3
015256692,MMZ-Camp LeJeune NERP,A,1,7S,ANDREW PICKENS,BE1
015733394,SDA-DLA DISTRIBUTION ALBANY,A,50,7S,JESSE ESPINOZA,BA3
016205324,SDA-DLA DISTRIBUTION ALBANY,F,9,7S,DENE BRASWELL,BB5
011385787,LN1-RAYTHEON COMPANY,A,1,7S,ANDREW PICKENS,BE1
